Name,ID,Title,ShortText,Version,ServiceCode,ServiceUrl,Deprecated,hasManagedContent,CreatedAt,CreatedBy,ModifiedAt,ModifiedBy,ParentTechnicalName,State,ChangeLog,ExternalDocs,ReleaseInfo,MultiVersion,numberOfAPIs
CALM_TKM,CALM_TKM,SAP Cloud ALM Tasks,"Allows to get, create, modify or delete tasks in task management.",1.0.1,REST,https://sandbox.api.sap.com/SAPCALM/calm-tasks/v1,,0,,XXX,,XXX,SAPCloudALM,ACTIVE,"[{""date"":""9 May 2022"",""notes"":""Supports the new task type \""Defect\""."",""state"":""Active"",""version"":""1.0.1""},{""date"":""14 Mar 2022"",""notes"":""Initial version"",""state"":""Active"",""version"":""1.0.0""}]",,,0,1
ProjectServiceV2,ProjectServiceV2,Project Service,Manage Groups and Group memberships in a project,1.0,ODATA,https://sandbox.api.sap.com/SAPPIN/ProjectService/v1/odata/v2,,0,,XXX,,XXX,SAPProjectIntelligenceNetwork,ACTIVE,,,,0,1
sapdme_logistics,sapdme_logistics,Logistics,"Perform logistics order relevant activities, such as creating orders and updating order status",v1,REST,https://hostname/,,0,,XXX,,XXX,SAPDigitalManufacturingCloud,ACTIVE,"[{""date"":""13 Nov 2021"",""notes"":""First version"",""state"":""Active"",""version"":""v1""}]",,,0,1
PSM_ISI_R_II_QUERY_PROD_LOT_IN,PSM_ISI_R_II_QUERY_PROD_LOT_IN,Query Production Lots,An interface to query production lot data.,2205.1.0,SOAP,,,0,,XXX,,XXX,BYD,ACTIVE,,,,0,1
OP_VMSVEHICLEACTION_0001,VMSVehicleAction                    0001,Vehicle Management System Vehicle Action - Read,Read details of vehicle action in Vehicle Management System (VMS) with this inbound service,1.0.0,ODATAV4,,,0,,XXX,,XXX,S4HANAOPAPI,ACTIVE,null,"{""2021 FPS00"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.000/EN/33/08203fe966450285b6b22d364d309d/frameset.htm"",""description"":""Business Documentation""},""2020 FPS02"":{""description"":""Business Documentation"",""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2020.002/EN/33/08203fe966450285b6b22d364d309d/frameset.htm""},""2021 FPS01"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.001/EN/33/08203fe966450285b6b22d364d309d/frameset.htm"",""description"":""Business Documentation""},""2021 FPS02"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.002/EN/33/08203fe966450285b6b22d364d309d/frameset.htm"",""description"":""Business Documentation""}}","2020 FPS02,2021 FPS00,2021 FPS01,2021 FPS02",1,1
OP_SLSPRCGACCESSSEQUENCE_0001,SlsPrcgAccessSequence               0001,Access Sequence for Pricing in Sales – Read,Read access sequences that the system uses to find valid condition records for pricing in sales,1.0.0,ODATAV4,,,0,,XXX,,XXX,S4HANAOPAPI,ACTIVE,null,"{""2021 FPS00"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.000/EN/df/34f53fa1bc4d0ca0bb7dd8b25c7aec/frameset.htm"",""description"":""Business Documentation""},""2021 FPS01"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.001/EN/df/34f53fa1bc4d0ca0bb7dd8b25c7aec/frameset.htm"",""description"":""Business Documentation""},""2021 FPS02"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.002/EN/df/34f53fa1bc4d0ca0bb7dd8b25c7aec/frameset.htm"",""description"":""Business Documentation""}}","2021 FPS00,2021 FPS01,2021 FPS02",1,1
CO_APCRM_SRQ_SUCC_CREATION_OUT,CO_APCRM_SRQ_SUCC_CREATION_OUT,Service Ticket Follow-Up Document Creation Out,Requests service ticket follow-up document creation in SAP Business Suite.,1.0.0,SOAP,,,0,,XXX,,XXX,C4C,ACTIVE,,,,0,1
messages,messages,Messages,The messaging feature is used for communication between with customers using a secured channel.,8.3.04.02,ODATA,https://sandbox.api.sap.com/ocbapi/platform-web/odata/services/messageservice,,0,,XXX,,XXX,OCB,ACTIVE,,,,0,1
SAP_ICSM_InventoryReport,SAP_ICSM_InventoryReport,Released Inventory,Inform an Interactive Response Technology system about current inventory levels of materials to be used in a clinical study.,1.0.0,REST,,,0,,XXX,,XXX,SAPIntelligentClinicalSupplyManagementForOperations,ACTIVE,,,,0,1
API_PRODUCTION_ORDER_2_SRV,API_PRODUCTION_ORDER_2_SRV_0001,Production Order (Version 2),"Create, read, and update production orders using a technically improved version of the synchronous inbound service",1,ODATA,https://sandbox.api.sap.com/s4hanacloud/sap/opu/odata/sap/API_PRODUCTION_ORDER_2_SRV,,0,,XXX,,XXX,SAPS4HANACloud,ACTIVE,,,,0,1
SupplierDelete,SupplierDelete,Delete Supplier Data,"View and delete supplier, contact and address master data",1905,ODATA,https://sandbox.api.sap.com/sbo,,0,,XXX,,XXX,sboapi,ACTIVE,,,,0,1
FKCBULKCREATEREQUESTCADOC_IN,FKCBULKCREATEREQUESTCADOC_IN,FI-CA Document – Bulk Create,Transfer Contract Account document data from an external system to Contract Accounting (FI-CA) in SAP S/4HANA Cloud using this asynchronous inbound bulk service,1,SOAP,,,0,,XXX,,XXX,SAPS4HANACloud,ACTIVE,,,,0,1
CST_DistributionChannelCodes,CST_DistributionChannelCodes,Distribution Channel Codes,Processes distribution channel information.,1.0.0,REST,,,0,,XXX,,XXX,DataIngestionforIndustryCloudSolutions,ACTIVE,,,,0,1
BillingAccountServiceAPI,BillingAccountServiceAPI,Billing Account,Manage billing accounts of business partners.,1.2.0,ODATAV4,https://sandbox.api.sap.com:443/sapcloudforutilities/api/billingAccount/v1,,0,,XXX,,XXX,SAPCloudForUtilitiesFoundation,ACTIVE,"[{""date"":""02 Feb 2022"",""notes"":""Added opertaions for configuring interest keys. Added operations to delete customizing and configuration. Added operations to read alternative correspendence recepients, alternative dunning recepients, and interest keys. "",""state"":""Active"",""version"":""1.2.0""},{""date"":""06 Dec 2021"",""notes"":""Added operations for configuring payment methods, added an operation to delete billing account templates, enhanced descriptive texts, and enabled the Sandbox environment."",""state"":""Active"",""version"":""1.1.0""},{""date"":""02 Nov 2021"",""notes"":""New API is available"",""state"":""Active"",""version"":""1.0.0""}]",,,0,1
timeConfig,timeConfig,Time Config,The event type and time templates endpoint is used to get objects.,1.0.0,REST,https://sandbox.api.sap.com/fieldglass_time_processing,,0,,XXX,,XXX,FieldglassAPI,ACTIVE,,,,0,1
PSM_ISI_R_II_XPE_QUERY_IN,PSM_ISI_R_II_XPE_QUERY_IN,Query Service to Find and Mass Retrieve Data on a customer individual basis,Query Service to Find and Retrieve Data on customer request.,2205.1.0,SOAP,,,0,,XXX,,XXX,BYD,ACTIVE,,,,0,1
sapdme_production,sapdme_production,Production Change,Perform production changes to Shop Floor Controls.,v1,REST,https://hostname/,,0,,XXX,,XXX,SAPDigitalManufacturingCloud,ACTIVE,"[{""date"":""21 May 2022"",""notes"":""First version"",""state"":""Active"",""version"":""v1""}]",,,0,1
API_MKT_OFFER_SRV,API_MKT_OFFER_SRV,Marketing - Offers,Read Offers and dependent objects using this synchronous inbound service,1,ODATA,https://sandbox.api.sap.com/s4hanacloud/sap/opu/odata/sap/API_MKT_OFFER_SRV,,0,,XXX,,XXX,SAPS4HANAMarketingCloud,ACTIVE,,,,0,1
OP_API_DETECTIONMETHOD,DetectionMethod                     0001,Detection Method - Read,Read detection methods using this synchronous inbound service,1.0.0,ODATAV4,,,0,,XXX,,XXX,S4HANAOPAPI,ACTIVE,null,"{""2021 FPS01"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.001/EN/6f/bbd8015cee4f48b8ee7a75cb722249/frameset.htm"",""description"":""Business Documentation""},""2021 FPS02"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.002/EN/6f/bbd8015cee4f48b8ee7a75cb722249/frameset.htm"",""description"":""Business Documentation""}}","2021 FPS01,2021 FPS02",1,1
accountduplicatecheck,accountduplicatecheck,Account Duplicate Check,Find potential duplicate accounts.,1.0,ODATA,https://sandbox.api.sap.com/sap/c4c/odata/v1/c4codataapi,,0,,XXX,,XXX,C4C,ACTIVE,,,,0,1
RDPreplication,RDPreplication,Replication,Enables you to replicate data from external systems into SAP Responsible Design and Production.,Beta,REST,,,0,,XXX,,XXX,SAPResponsibleDesignandProduction,BETA,"[{""date"":""02 Dec 2021"",""notes"":""Publishing a beta version of the SAP Responsible Design and Production package."",""state"":""Beta"",""version"":""Beta""}]",,,0,1
TripRecord,TripRecord,Service for Namespace TripService,The cloud based foundation to support trip details,1.0,REST,,,0,,XXX,,XXX,LegStateFlightHybridSolution,ACTIVE,,,,0,1
StatusCode_Delete,StatusCode_Delete,Status Code - Deletion,Enables you to delete the status code data,2108,REST,https://sandbox.api.sap.com/sapreturnablepackagemanagement/api/MasterDataService/MaterialSerialNumber,,0,,XXX,,XXX,SAPReturnablePackagingManagement,ACTIVE,,,,0,1
CST_DivisionCodes,CST_DivisionCodes,Division Codes,Processes division information.,1.0.0,REST,,,0,,XXX,,XXX,DataIngestionforIndustryCloudSolutions,ACTIVE,,,,0,1
CO_APCRM_CONNECTIVITY_CHECK_OB,CO_APCRM_CONNECTIVITY_CHECK_OB,Connectivity Check Out,Checks connectivity from SAP Cloud for Customer.,1.0.0,SOAP,,,0,,XXX,,XXX,C4C,ACTIVE,,,,0,1
IBP_ATTPERM_ODataService,IBP_ATTPERM_ODataService,Manage Attribute Permissions,Allows you to edit and view attribute permissions,2005,ODATA,,,0,,XXX,,XXX,SAPIBPPermissionsIntegration,ACTIVE,,,,0,1
RM_DistributionChannelCodes,RM_DistributionChannelCodes,Distribution Channel Codes,Processes distribution channel information.,1.0.0,REST,,,0,,XXX,,XXX,SAPIntelligentReturnsManagement,ACTIVE,,,,0,1
RM_CountryCodes,RM_CountryCodes,Country Codes,Processes country information.,1.0.0,REST,,,0,,XXX,,XXX,SAPIntelligentReturnsManagement,ACTIVE,,,,0,1
PSM_ISI_R_II_QUERY_SERVICE_ORDER_IN,PSM_ISI_R_II_QUERY_SERVICE_ORDER_IN,Query Service Orders,An interface to query service order data.,2205.1.0,SOAP,,,0,,XXX,,XXX,BYD,ACTIVE,,,,0,1
PSM_ISI_R_II_QUERY_BUPA_IN,PSM_ISI_R_II_QUERY_BUPA_IN,Query Business Partners,An interface to retrieve business partner master data.,2205.1.0,SOAP,,,0,,XXX,,XXX,BYD,ACTIVE,,,,0,1
resourceJobCodeUpload,resourceJobCodeUpload,Resource Job Code Upload,This integration adds or deletes job codes for the resource.,API-A-V1.0,REST,https://sandbox.api.sap.com/fieldglass/api/vc/connector,,0,,XXX,,XXX,FieldglassAPI,ACTIVE,,,,0,1
OP_OPPORTUNITY_BULK_REQUEST_IN,OPPORTUNITYBULKREQUEST_IN,"Opportunity (Bulk, Asynchronous)",Maintain opportunities using this asynchronous inbound service,1.0.0,SOAP,,,0,,XXX,,XXX,S4HANAOPAPI,ACTIVE,null,"{""2021 FPS00"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.000/EN/9d/f28a134700467db2d40be38b8ecf3b/frameset.htm"",""description"":""Business Documentation""},""2020 FPS02"":{""description"":""Business Documentation"",""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2020.002/EN/9d/f28a134700467db2d40be38b8ecf3b/frameset.htm""},""2021 FPS01"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.001/EN/9d/f28a134700467db2d40be38b8ecf3b/frameset.htm"",""description"":""Business Documentation""},""2021 FPS02"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.002/EN/9d/f28a134700467db2d40be38b8ecf3b/frameset.htm"",""description"":""Business Documentation""}}","2020 FPS02,2021 FPS00,2021 FPS01,2021 FPS02",1,1
GetReasonCode,GetReasonCode,Request Reason Codes,Retrieves the list of the Request Reason Codes,1.0.0,REST,https://hostname/com/sap/grc/iag/service/eaccessrequest.svc,,0,,XXX,,XXX,SAPCloudIdentityAccessGovernanceAccessRequestService,ACTIVE,,,,0,1
PSM_ISI_R_II_QUERY_SALES_PRICE_LIST_IN,PSM_ISI_R_II_QUERY_SALES_PRICE_LIST_IN,Query Price Lists,An interface to to query for price lists and discount lists.,2205.1.0,SOAP,,,0,,XXX,,XXX,BYD,ACTIVE,,,,0,1
CO_APCRM_BUPA_CFS_QUERY_OUT,CO_APCRM_BUPA_CFS_QUERY_OUT,Customer Fact Sheet Request Out,Requests customer fact sheet from SAP Business Suite.,1.0.0,SOAP,,,0,,XXX,,XXX,C4C,ACTIVE,,,,0,1
OP_CO_KEY_MAP_RPLCTRQ,CO_KEY_MAP_RPLCTRQ,Key Mapping - Replicate from SAP S/4HANA to Client,Replicate key mapping from an SAP S/4HANA system to the client system using this asynchronous outbound service,1.0.0,SOAP,,,0,,XXX,,XXX,S4HANAOPAPI,ACTIVE,null,"{""2021 FPS00"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.000/EN/94/feb32e9fc44e319008e372f6282b1e/frameset.htm"",""description"":""Business Documentation""},""2020 FPS02"":{""description"":""Business Documentation"",""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2020.002/EN/94/feb32e9fc44e319008e372f6282b1e/frameset.htm""},""2021 FPS01"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.001/EN/94/feb32e9fc44e319008e372f6282b1e/frameset.htm"",""description"":""Business Documentation""},""2021 FPS02"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.002/EN/94/feb32e9fc44e319008e372f6282b1e/frameset.htm"",""description"":""Business Documentation""}}","2020 FPS02,2021 FPS00,2021 FPS01,2021 FPS02",1,1
BillingCreateAPI,BillingCreateAPI,Credit/Debit Memo – Receive Confirmation of Creation with Invoice Reference,Receive confirmation messages for creating credit memos and debit memos by using this asynchronous inbound service.,1.0,SOAP,,,0,,XXX,,XXX,SelfBillingAPIs,ACTIVE,,,,0,1
mob_ClientLogUploadAdminV1,mob_ClientLogUploadAdminV1,Client Log Upload Admin,Manages the Client Log Upload runtime configuration per mobile app.,1.0.0,ODATA,https://sandbox.api.sap.com:443/mobileservices/clientlogs/v1,,0,,XXX,,XXX,MobileServices,ACTIVE,,,,0,1
BatchReviewsService,BatchReviewsService,Batch Record Reviews,"Create, retrieve, and change information for batch record reviews.",1.0.0,ODATAV4,,,0,,XXX,,XXX,SAPBatchReleaseHubForLifeSciences,ACTIVE,,,,0,1
shopify,shopify,Shopify,Complete eCommerce platform to simplify the process of running an online store,api-v2,REST,,,,,XXX,,XXX,ecommerce,,,,,0,1
Simulation_APIs,Simulation_APIs,Rate Plan Simulation,Enables you to simulate charges.,1,REST,https://sandbox.api.sap.com/subscriptionbilling/api/simulation/v1,,0,,XXX,,XXX,SAPHybrisRevenueCloud,ACTIVE,,,,0,1
CO_SDMD_ESR_SALES_AREA,CO_SDMD_ESR_SALES_AREA,Sales Area - Replicate,Replicate sales areas from SAP S/4HANA Cloud to external systems,1,SOAP,,,0,,XXX,,XXX,SAPS4HANACloud,ACTIVE,,,,0,1
EventsAggregate,EventsAggregate,Events Aggregate,Service is used to retrieve aggregate of events grouped by the event type,1.0.0,ODATA,https://sandbox.api.sap.com:443/iotae/eventsaggregate,,0,,XXX,,XXX,IOTAE,ACTIVE,,,,0,1
uploadPCCostCenters,uploadPCCostCenters,Parent Company Cost Center Upload,Upload Cost Center Data Into SAP Fieldglass,1.0,REST,https://sandbox.api.sap.com/fieldglass/api/vc/connector,,0,,XXX,,XXX,FieldglassAPI,ACTIVE,,,,0,1
ConcurExpenseCashAdvance,ConcurExpenseCashAdvance,Cash Advance,Manage cash advances,4.0,REST,https://hostname/concur/api/v4.0,,0,,XXX,,XXX,ConcurExpense,ACTIVE,"[{""date"":""29 Oct 2021"",""notes"":""Initial version."",""state"":""Active"",""version"":""4.0""}]",,,0,1
API_PAYMENT_ADVICE_SRV,API_PAYMENT_ADVICE_SRV_0001,Payment Advice (A2X),"Create, read, update, and delete payment advices synchronously using this inbound service",1,ODATA,https://sandbox.api.sap.com/s4hanacloud/sap/opu/odata/sap/API_PAYMENT_ADVICE_SRV,,0,,XXX,,XXX,SAPS4HANACloud,ACTIVE,,,,0,1
SAP_ICSM_DispatchAdvice,SAP_ICSM_DispatchAdvice,Dispatch Advice,"Inform an Interactive Response Technology system that the ordered treatment kits, to be dispensed during a clinical study, have been dispatched.",1.0.0,REST,,,0,,XXX,,XXX,SAPIntelligentClinicalSupplyManagementForOperations,ACTIVE,,,,0,1
woWorkerCustomFieldsUpload,woWorkerCustomFieldsUpload,Work Order Worker Custom Field Update Upload,Upload custom field edits into SAP Fieldglass.,1.0.0,REST,https://sandbox.api.sap.com/fieldglass/api/vc/connector,,0,,XXX,,XXX,FieldglassAPI,ACTIVE,,,,0,1
screening_HireRight,screening_HireRight,HireRight,A leading provider of on-demand employment background checks and pre-employment screening solutions,api-v2,REST,,,,,XXX,,XXX,screening,,,,,0,1
ConcurExpenseExpenseGroupConfigurations,ConcurExpenseExpenseGroupConfigurations,Expense Group Configurations,Get the Expense configuration information for an expense group.,3.0,REST,https://hostname/concur/api/v3.0,,0,,XXX,,XXX,ConcurExpense,ACTIVE,,,,0,1
GenericGateProcess_In,GenericGateProcess_In,Provider API to Manage Gate Operations,Enables shippers to create and update gate logbook details in SAP Logistics Business Network,1.0,SOAP,,,0,,XXX,,XXX,LbnFreightCollaborationTenderingSubcontracting,ACTIVE,,,,0,1
buDistributionListUpload,buDistributionListUpload,Business Unit Distribution List Upload,Upload distribution lists to business units into SAP Fieldglass.,1.0.0,REST,https://sandbox.api.sap.com/fieldglass/api/vc/connector,,0,,XXX,,XXX,FieldglassAPI,ACTIVE,,,,0,1
ProductFootprintAnalyticsODataV1,ProductFootprintAnalyticsODataV1,Retrieve Product Footprints,Retrieves the product footprint for analytics.,Beta,ODATAV4,,,0,,XXX,,XXX,SAPProductFootprintManagement,BETA,"[{""date"":""04 May 2022"",""notes"":""Added new endpoints for manufactured products and its components"",""state"":""Beta"",""version"":""Beta""},{""date"":""1 Apr 2022"",""notes"":""Added new endpoints based on the physical goods movement data"",""state"":""Beta"",""version"":""Beta""},{""date"":""25 Mar 2022"",""notes"":""Initial Beta Release"",""state"":""Beta"",""version"":""Beta""}]",,,0,1
API_CHARCATTRIBUTECATALOG_SRV,API_CHARCATTRIBUTECATALOG_SRV_0001,Characteristic Attribute Catalog - Read,Read catalog data that is used to document the quality inspection results for qualitative characteristics using this synchronous inbound service,1,ODATA,https://sandbox.api.sap.com/s4hanacloud/sap/opu/odata/sap/API_CHARCATTRIBUTECATALOG_SRV,,0,,XXX,,XXX,SAPS4HANACloud,ACTIVE,,,,0,1
ContactImports,ContactImports,Contact Imports,"With the Contact Import API, you can bulk import contacts along with any transaction data for those contacts.",3.0.0,REST,https://sandbox.api.sap.com/qualtrics,,0,,XXX,,XXX,Qualtrics,ACTIVE,,,,0,1
DeleteObjectApi,DeleteObjectApi,Delete Object,Delete the created object having unique object id,1.0,REST,,,0,,XXX,,XXX,SAPDocumentManagementServiceIntegrationOptionCMISAPI,ACTIVE,,,,0,1
ORDERCONFIRMATIONREQUEST_IN,ORDERCONFIRMATIONREQUEST_IN,Order Confirmation - Receive,Receive purchase order confirmations from an external supplier system using this asynchronous inbound service,1,SOAP,,,0,,XXX,,XXX,SAPS4HANACloud,ACTIVE,,,,0,1
SAP_ICSM_IRTService,SAP_ICSM_IRTService,Inbound Interactive Response Technology System Integration,"Get study and subject master data, and actual enrollment and visit data, from an interactive response technology system during a clinical study.",1.0.0,ODATA,,,0,,XXX,,XXX,SAPIntelligentClinicalSupplyManagementForPlanning,ACTIVE,,,,0,1
salespricelist,salespricelist,Sales Price and Discount List,"Access, create, and modify your sales price and discount lists.",1.0,ODATA,https://sandbox.api.sap.com/sap/c4c/odata/v1/c4codataapi,,0,,XXX,,XXX,C4C,ACTIVE,,,,0,1
HCP_Alerting_v2,HCP_Alerting_v2,Alerting Channels,Receive alerts on a specified channel.,v2,REST,,,0,,XXX,,XXX,SAPCPMonitoring,ACTIVE,,,,0,1
JournalEntryUpdateAPI,JournalEntryUpdateAPI,Journal Entry – Receive Change Confirmation,Receive confirmation messages for updating reference numbers in journal entries by using this asynchronous inbound service.,1.0,SOAP,,,0,,XXX,,XXX,SelfBillingAPIs,ACTIVE,,,,0,1
OP_CO_MDM_PRD_BULK_REP_CONF_OUT,CO_MDM_PRD_BULK_REP_CONF_OUT,Product Master - Confirmation from SAP S/4HANA to Client,"Send the confirmation from an SAP S/4HANA system to the client system, about the replication of the product master records using this asynchronous outbound service",1.0.0,SOAP,,,0,,XXX,,XXX,S4HANAOPAPI,ACTIVE,null,"{""2021 FPS00"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.000/EN/d2/4fd8e3d26044f18896786dafefeee0/frameset.htm"",""description"":""Business Documentation""},""2020 FPS02"":{""description"":""Business Documentation"",""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2020.002/EN/d2/4fd8e3d26044f18896786dafefeee0/frameset.htm""},""2021 FPS01"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.001/EN/d2/4fd8e3d26044f18896786dafefeee0/frameset.htm"",""description"":""Business Documentation""},""2021 FPS02"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.002/EN/d2/4fd8e3d26044f18896786dafefeee0/frameset.htm"",""description"":""Business Documentation""}}","2020 FPS02,2021 FPS00,2021 FPS01,2021 FPS02",1,1
